"b_Intercept","b_AU10","b_AU12","Intercept","lp__"
0.549064992394668,1.04675573305321,-0.623684074001795,0.564407009229222,-220.267685649584
0.469057694656356,1.60068623671101,-0.496139030127922,0.587192548658994,-219.542823586598
0.381293232416544,1.42731829621841,-0.405287325137685,0.494312171521631,-220.784179040909
0.672361123829765,1.18167391493467,-0.832991714566722,0.663007515979363,-218.959502967861
0.497200245468303,1.51107569384356,-0.336118254413412,0.636082771292227,-220.244551012178
0.63496670373933,1.32071653309832,-1.11666338256071,0.58610069811964,-218.849479943981
0.493841871747932,1.64337646763464,-0.982785990436173,0.517179455469364,-218.375626078459
0.58710623467873,2.26643055853576,-1.68883744568265,0.550302702266562,-219.729798276885
0.533126888562921,1.94016832186286,-0.958716953372479,0.602381080535906,-218.433895709169
0.496447587553823,1.86819752923921,-0.87984355846746,0.572093407076308,-218.525505704285
0.406555488046713,1.46841562321624,-1.0932250956196,0.382911071465589,-220.627820150227
0.367832657387071,1.9077029244963,-1.24367375348678,0.373652284182399,-220.244170631037
0.910289910024249,1.6622895961694,-1.41173996588542,0.847487102760974,-220.43429729715
0.996775854084117,1.76265684707543,-1.27970901185836,0.975133554675551,-222.581707512232
0.783726648386447,1.81585701048489,-1.46528554533858,0.731027157693622,-219.053707890504
0.591727662814149,1.92371888347258,-1.32668866435748,0.582580888598475,-218.227042652057
0.80573662380799,1.38047886440197,-1.3077603663968,0.725576391367545,-219.398111552087
0.969332116442052,1.37281162453044,-0.800938018531804,0.992974129784498,-222.659182410264
0.694841329469155,1.68947688650062,-1.19040738876313,0.681581440276869,-218.068948807715
0.56773500612906,2.19349605655088,-1.40088151607045,0.580448631293918,-218.905505922778
0.678151865128047,1.81073072774978,-1.30329158424007,0.658261292905934,-218.159886666157
0.454932173116193,1.51291939406483,-0.745561274749137,0.509356653383934,-218.981306823736
0.785200602643109,2.15328785712937,-1.64144293828356,0.742596940533319,-220.063633389202
0.713839874921926,2.14022336034149,-1.26804866975338,0.746688199847638,-219.35662734224
0.72924529006875,2.00123676764619,-1.47372725289384,0.700368860869498,-218.917809416259
0.739977612583857,2.01228756582361,-1.46824664024815,0.713759351266807,-219.016500463219
0.39609252982232,1.64497892539477,-0.941024883799392,0.428291371159656,-219.509807220803
0.457111757413887,1.45819029830954,-0.971056832164509,0.457333143629443,-219.34947638515
0.693264507753327,1.40628262325224,-1.11987605849148,0.65553602989333,-218.392707994935
0.785063719276028,1.37518800888074,-1.38091236276181,0.689038817860582,-219.60333969946
0.384927540518241,1.7510653375972,-0.903569582334421,0.439508363152113,-219.459478240486
0.69063051459916,1.32726444159687,-0.840467501333939,0.699811644198603,-218.506696200581
0.759457650825893,1.8799941778926,-1.59329501286909,0.689119948562302,-219.253675877099
0.590225791464752,1.46976763384003,-1.31562520785634,0.520754042782754,-219.228016889017
0.712538542634497,1.38810885776223,-1.67240762766098,0.557986462120118,-221.723730866989
0.608850441684436,1.58616030568882,-1.44805677277731,0.528033220515173,-219.265296705252
0.5269293655215,1.60995710977992,-1.3141682368633,0.477095538553909,-219.139043560331
0.47454343369904,1.96444129521025,-0.637428272392164,0.613619142198627,-219.836071510492
0.874071671103374,1.8192733168135,-1.68275895302125,0.776848896935323,-220.603046056312
0.377072269224411,2.13174957913133,-1.32319946995903,0.39734128635445,-220.250318169885
0.45826508175629,1.87333085513131,-1.10459593297607,0.488118454951767,-218.668108329954
0.739080475063595,1.63691156588815,-1.21537091659877,0.713405328993248,-218.321788685349
0.521052884337188,1.61504367502613,-0.997310353825825,0.537477455963035,-218.218260709647
0.257510499755801,1.41684343297276,-0.278268780977043,0.395364328929208,-223.416515237464
0.588398725643543,1.43001305417981,-1.00101380126922,0.578535601819542,-218.291614218958
0.575305255209416,1.80034093613615,-1.24733617392692,0.565558589726073,-218.097105484875
0.658644406522245,1.57487715367777,-0.854829960451716,0.699007470384341,-218.186604936579
0.42468393983602,1.82161007979435,-0.591117892792653,0.553640248885037,-219.767924841887
0.563105339576363,1.30722537538228,-0.802617219924906,0.577353552748076,-218.719600568951
0.588123294348248,1.71651779902707,-1.27251313369793,0.561605790690341,-218.185764244393
0.595805773809726,2.09861215032659,-1.31953178205571,0.612262943084626,-218.546304384546
0.609177245119153,2.15591548412299,-1.28953863678384,0.639743800836013,-218.763729866111
0.460583004773132,1.54672055316019,-1.01540536155766,0.46383990281778,-219.041498887616
0.772197250014572,1.79293202497021,-0.839250626123837,0.845860158398635,-219.996876301693
0.731859445782653,1.79622641276909,-0.793209723336799,0.815502456508707,-219.692021365985
0.616783637401912,1.65809329393113,-0.878431293852757,0.663741755078049,-218.065188026618
0.664033963991567,1.31020911829112,-0.733339110626899,0.693027129833053,-218.640553388021
0.442334666837993,1.57430345055921,-0.912050878601602,0.470779788583759,-219.001816118902
0.686118926730554,1.97383264099733,-1.45020040240485,0.658330242232631,-218.59704803878
0.51733941244601,2.75461008547455,-1.92875969116923,0.498231901924728,-222.4905543077
0.754205407986502,1.13363248764125,-0.561277424983961,0.794442145940338,-220.100368433932
0.808107015407349,1.15168125769571,-0.769516747202419,0.807749241185567,-219.89054875048
0.621443147251688,1.42839193741494,-1.03375296864745,0.604582800278414,-218.224712633201
0.426722917608705,1.15868117644019,0.493921778945563,0.688731723796089,-228.168728685009
0.828641425221146,0.520639676357263,-0.953336621725972,0.70321173470643,-225.626906523713
0.671505525443513,1.02245244016237,-0.360876643049155,0.737869315179876,-220.790725406374
0.800678126539733,1.14073604928834,-0.506422322780124,0.853243997590512,-220.899238882137
0.656458912279131,1.25037883494441,-0.584039746990167,0.708089148756256,-219.167370765621
0.542370578290737,1.9207548162526,-1.28197600930546,0.542065861365827,-218.319094392334
0.731451964833333,0.863135432160602,-0.521029213403547,0.742705980289233,-221.187778354786
0.870690849476707,1.76384778242814,-1.54600590271987,0.794116908559235,-220.135802249973
0.840668019336074,1.39506948090713,-1.1657559605777,0.791900507617533,-219.397965212987
0.402504657360028,2.2897776173861,-0.925301748799983,0.526894311730528,-220.559063572605
0.877038906117868,1.50725118731742,-1.5850073655612,0.757003063217953,-220.686580168311
0.834156556550867,1.16717363870487,-1.25061807378479,0.736397456968478,-220.383637181491
0.652590916385034,1.61467098714574,-0.518536398336561,0.768020763232054,-219.802831237002
0.832006973969543,1.099003667638,-0.959812055538934,0.785011882152936,-220.100453678362
0.750131335891721,1.26275075350414,-0.859933631777521,0.746386550490046,-218.942525157865
0.490620756736545,2.29319708402139,-1.59561547399493,0.476796463361234,-219.985287955802
0.223588846860013,1.41487525641661,-0.468877972727967,0.321734818904794,-223.831850020408
0.91704491618214,1.32654382007268,-0.869997849973928,0.920016922404455,-221.097362117445
0.737628114698228,1.36633279966501,-1.12693623686665,0.69292858978306,-218.645592423873
0.699270950408382,1.46956329400178,-0.736346024582227,0.749621882426099,-218.731536751487
0.60821956698668,1.29041751685627,-0.762043878611596,0.628543939254111,-218.620657836173
0.592559941606476,1.46372401112091,-0.76965539918894,0.635213860549579,-218.262143655022
0.579072386699176,1.77797555355268,-1.24734069277113,0.566239905926208,-218.093821725903
0.68538950971392,1.82966370399226,-1.05689293308263,0.719089413764721,-218.333405770484
0.555265628145698,2.08937590327879,-1.34696324186645,0.564773357866956,-218.597185206211
0.601747624651373,2.15141168603285,-1.41121618887772,0.6065183008881,-218.767776959171
0.792680054497301,2.02872832243884,-1.4253272780119,0.777609351796749,-219.578093225157
0.748841098756961,1.79722088328699,-1.41703559792247,0.703553855502242,-218.682045202373
0.793457966283502,1.61573863951651,-1.21990790103576,0.76392373014045,-218.773224270113
0.568137833119715,1.07359682450119,-0.612976908943901,0.589397344993555,-219.942560104946
0.598195797339491,1.96730311366805,-1.58177118563336,0.542284947024733,-219.041539786581
0.635861218287733,1.82991242896494,-1.54382416090842,0.568851037267361,-218.885419284724
0.643586877400423,1.71664377530628,-1.05651695541813,0.661775614252711,-217.920379978322
0.558571297969411,2.45100397897891,-1.10042254841677,0.668967181604412,-220.695045805734
0.563997839211098,1.65741451905233,-1.31583918017903,0.520364149388172,-218.621456245441
0.59355808353471,1.26945078869864,-0.922043962659815,0.577887027632492,-218.828310500852
0.537240404932887,1.70197084121785,-0.967473972917797,0.571827974842012,-218.049778374384
0.714298807167154,1.18527374472227,-1.38137741781311,0.591982616546823,-220.925848545881
0.84370918639914,1.42102067919446,-1.54672292898587,0.719700398221989,-220.554744909788
0.40233801468449,1.66817962815778,-0.896184595417973,0.447014253999085,-219.316267913999
0.46609167190895,1.68115623951559,-0.886980917725563,0.514461997829949,-218.560106718028
0.645223016057891,1.7088970069838,-1.01184697372934,0.671585298318553,-217.963346779532
0.513306924254749,1.53447971047044,-0.732532828090945,0.573400781955993,-218.5095663645
0.639718599197713,1.75239719721752,-1.17585095695769,0.638149049098538,-217.924746207666
0.758152510639882,1.7485214078564,-1.14958361749403,0.76148299086269,-218.609703260223
0.802102779922855,1.39702433504406,-1.16853408574748,0.753030118739799,-219.018561042813
0.786393315550431,1.43501423573257,-1.73217764812767,0.625944731211268,-221.702553682367
0.625238299907723,2.62448832130533,-1.49547287788823,0.677828507421238,-221.234949447286
0.766249599781652,1.4020490358534,-0.955855621738509,0.761872441608636,-218.721964890281
0.594025447824915,1.27885694405201,-0.694155015386255,0.626801230028036,-218.773875543513
0.582105138479287,1.24221915649606,-0.599811415561267,0.629346798224689,-219.106469045104
0.676961584567046,2.42689782883938,-1.77568450537165,0.644323111571446,-220.535136784369
0.63150840738671,1.74173078689703,-1.22574822595282,0.618144055382269,-217.968412311914
0.586595936187013,1.55212358092947,-0.94592351215602,0.604973634489831,-217.982333362463
0.703109277320033,1.57665970423736,-0.930196050806166,0.728125226013566,-218.267473297549
0.811040544793571,1.44284001610632,-0.856001635702271,0.832949174111214,-219.477706067348
0.594918363337626,1.53461117197022,-0.461676446174485,0.711069605090522,-219.590112862497
0.696539067722573,1.33479789927134,-1.06696491673863,0.659897760710628,-218.549661455205
0.5958757643864,1.96904748135091,-0.985891558201959,0.663490956668878,-218.509384548552
0.382852241092637,2.07628669797136,-0.934462108841244,0.475899625190498,-219.818869619268
0.382852241092637,2.07628669797136,-0.934462108841244,0.475899625190498,-219.818869619268
0.623330794635197,1.51033876610061,-1.96929959933553,0.424212086648621,-225.077248879962
0.395994358481933,2.77499784373337,-1.07127132296977,0.557110339072101,-223.499896389604
0.577419383552287,2.17972849458662,-1.56449789306185,0.554382370447989,-219.176781837142
0.627486705114317,1.55829087016929,-1.25168005926683,0.583455088737635,-218.335328042056
0.679725376936037,2.38570000390055,-1.89707561377313,0.616289043589948,-220.811260270523
0.644766333046377,2.06838578651773,-1.57952508015079,0.603262631845211,-218.966750586612
0.603522255244535,2.01749388591421,-1.6813950166374,0.533922442962894,-219.489561445038
0.613862646327806,1.61802140213296,-0.90412589810141,0.649977481497577,-217.979847275802
0.582605714104893,1.81879334441663,-0.869070859903051,0.653665997492763,-218.329841107293
0.495823978374401,1.79338112544984,-1.47627231182585,0.437751241506961,-219.715955131803
0.47471922698653,1.82060386621916,-1.39444374248246,0.437331399744526,-219.439913615458
0.456439478755714,1.83322261886355,-0.839005071468257,0.535710514846909,-218.770244013723
0.724845817136377,1.24971917750349,-1.11171419239813,0.667211043192419,-219.062099868877
0.787511885850366,1.36997688195041,-0.276502812748574,0.919266735895546,-222.779311887143
0.71093430287438,1.47635668188152,-0.236475132969512,0.865643817691932,-222.305041585852
0.634599124934454,1.59589858491315,-2.03196120853176,0.434317300398663,-224.900598494659
0.596766404861846,1.85548128661798,-1.67824703918341,0.505471332840172,-219.827550795866
0.487969914793609,2.28094465727863,-1.24395278466252,0.545213429315656,-219.43149414501
0.665603820168627,1.59945493673026,-0.513443891032318,0.779988523641977,-219.9056154316
0.712333690469876,1.45614174363786,-1.50791769380772,0.601197856390743,-219.855954427761
0.713683334438604,1.55796098318982,-1.44031332568693,0.630578644046801,-218.989139263357
0.67123666922569,1.18903204577521,-1.49570798571339,0.525784264702261,-222.209275355604
0.634666495670063,1.49754440278459,-1.05687865726388,0.622559794551272,-218.044068781973
0.571324127975294,1.47529202493026,-0.788610338551612,0.611651923437754,-218.25001984801
0.680970095968497,1.80623446052054,-1.16321889298593,0.689439905767345,-218.114605635386
