"mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
1.97030608639014,0.00271990857703217,0.225916277520148,1.5311454296799,1.8150457305747,1.97051140340781,2.1209661509256,2.41959324778866,6899.00458860822,1.00051374682603
-0.40826699424149,0.00739477711899356,0.611639947870338,-1.59223598845021,-0.817779439610598,-0.410447790966964,0.000985477859566063,0.79515213365216,6841.34524991454,0.999915362442432
2.2492326775226,0.00169625812336902,0.150170589999436,1.98371200614114,2.1423355713726,2.24026407230081,2.34710609485224,2.56718387668677,7837.65049584837,0.999827730655181
1.97030608639014,0.00271990857703217,0.225916277520148,1.5311454296799,1.8150457305747,1.97051140340781,2.1209661509256,2.41959324778866,6899.00458860822,1.00051374682603
1.56203909214865,0.00615217536905157,0.566979678895966,0.467019167880267,1.17863306566986,1.56200304772172,1.93529780548394,2.6895797005912,8493.32169861451,0.999765364987602
-150.5362073899,0.0168515266696246,1.22057939794225,-153.685632257292,-151.117922901329,-150.22774167682,-149.638018167748,-149.131631986391,5246.30537739643,1.00046974190494
