"b_Intercept","b_AU1","b_AU2","b_AU4","b_AU5","b_AU6","b_AU7","b_AU10","b_AU12","b_AU14","b_AU15","b_AU17","b_AU21","b_AU23","b_AU25","b_AU26","sigma","lp__"
1.72277556052306,3.51527190477356,-5.01222060583066,1.3866395326642,-1.80732243673159,1.43529649478215,-0.70007560951333,-2.8001974962932,0.156276365853686,-2.67369868467497,-2.83772279535543,-1.68606257960236,-0.701265989966873,0.36779315157008,2.69220270733498,-0.492951073184359,2.02580106700865,-242.535317114459
2.27015693296445,3.65130065791599,-4.47229631865603,-0.318642586575001,-1.64245488993862,2.24339539638585,-1.03677157527115,-2.97829627661687,-0.0136856625194764,-2.28032207995223,-2.84319241629911,-0.771837693610547,0.0622636424098191,-0.227901364075206,1.63622503549791,-1.00906564311404,1.81827567126783,-239.03790172545
1.71348877733061,2.1892291702967,-3.61892885250767,-0.26059629173574,-1.26463549315588,0.186805601494142,0.68286540300881,-1.73848189746506,0.22472089051405,-0.228878401507368,-3.00821675899393,-2.12296598472297,2.00227150584201,0.321172824319805,2.00067370321085,-0.432453892625376,1.87625582755106,-238.518475229095
1.88924660887905,4.92889900943622,-3.3868918985231,0.0803630608397478,-2.6647172931642,0.267464648029948,0.561578039507327,-2.92535747075366,1.93756716766275,-1.69409874675088,-3.96630748300152,-2.73831083117538,-0.49534694055404,0.738572479409915,0.864168788396811,-0.142706606188314,1.96092798649919,-239.527517634382
1.84786825583094,2.82345124745118,-5.62626722361,-0.0641757835492643,0.695125085812468,0.573653534649013,-0.703134877318852,-0.882672989790632,1.4857606809892,-1.39977471030032,-1.16334182151056,-1.39783744154357,-0.380879916290565,-0.0205710039062349,0.502527746270022,0.749305305809543,1.95719193120691,-237.383167531794
1.51735294181879,4.28093112384667,-2.24283135594111,-0.454110559523006,-2.73728747825627,0.742970458706396,0.058049140729739,-1.75540971125517,0.902225995808522,-0.992992755655368,-3.59559160523807,-0.944646060828989,0.93758222522876,0.0174822941620932,1.84159381416478,-0.579866291541062,1.80798416429414,-235.29127116492
1.82806180669769,2.2602824363339,-1.404786612615,-0.422721184039829,-0.939450482781367,1.13880748019634,0.767357148307668,-2.35915498767554,0.984542064328877,-1.18349542383158,-0.819593995357542,-2.15027201299717,0.805733418301543,0.66476368182529,0.476227468525372,1.0301251988546,1.76002172119891,-236.975728459075
1.28920129989763,4.62180005604308,-3.57474804158986,0.156563548925666,-0.790294207437931,0.159873787243539,-1.12455028511248,-0.816220248197105,1.95587410563705,-1.17777327506873,-2.54245079705676,0.30652728598583,-0.408691024416656,-0.0227502021882532,1.34140997642324,-1.36946617379924,2.0236784210964,-240.861221369272
1.46412657992386,4.31721792594832,-4.38705447517259,0.298274702709237,-1.07125182659606,-0.412391801525688,-0.793277314984655,-0.592838687893017,3.18748892178345,-1.31161765224211,-2.46617465428824,-0.162753085674811,-1.09727246912571,-0.139840624701881,1.24573652493974,-1.97165296974785,1.96949650622903,-240.934537416007
1.73607946707712,0.46507726483438,-1.92422823641025,-0.451857858126247,-0.707705100767017,2.86475009459943,0.337928438453302,-2.54368236639226,-0.232195752381393,-1.3602707724533,-0.119804703892758,-2.55608152451301,3.81953853140178,0.105411474963089,0.198176122620113,1.87316250187844,1.9710117252725,-244.915148817121
1.43934344459124,3.48002563497618,-3.58474647004126,-0.211028104119946,-0.993651779486617,1.33650222673453,0.894083620714278,-2.04724606320248,-0.0793634787276343,-2.54762230697173,-4.04564045856816,-2.18299978131589,-1.55634947168491,1.2316944972061,1.38664356059953,0.327863826712373,1.89799096741767,-239.420450732765
1.62870531897718,1.98765724918101,-2.83685593121245,-0.115282358994116,-0.743498537931411,2.31754998683513,-0.487719267904916,-2.95856839859804,0.248548308624173,-1.10402626508935,-1.70980726717421,-0.948937087292267,2.83662275610335,0.616863296609105,0.187488806689128,0.679728399872453,1.70211837968327,-242.422099605016
1.6968626995439,1.72119889019157,0.107357430676773,-0.918200060740492,-1.80415445732988,0.954404430544304,0.188767615976519,-0.318946771070578,0.932282204596483,-1.55253456971675,-1.25999609818771,-2.37096267401633,-0.892264976591367,-0.506558838776537,1.2948221713988,-0.193417903664665,1.97029772578412,-239.029935375801
1.68462664571782,1.15950490561501,-0.266231370874473,0.688504698147806,-1.54085110590227,0.268896577912289,-0.634335356952018,-2.35037739626312,1.81498051505852,-1.04938573930457,0.444281751050394,-0.105592521557398,0.644129613362793,0.370801850752443,0.4859557343832,0.22196707855807,1.96276916158142,-238.331106897352
1.90357260680196,3.18111566571988,-3.92580896688029,-0.651498573819897,-1.2632070089985,2.88289870002182,-0.225218877757227,-1.39514978643961,-1.10369120304112,-1.68495793092509,-4.13190019134791,-3.326719308546,0.257623390303494,0.148888525792735,1.66644278638078,0.165665196321529,1.79640038345351,-239.092322893292
1.28810844047201,3.00684975317112,-3.87703276401067,0.770451439563749,-0.979133384285544,0.640705902709111,-0.0565914489669316,-2.20760253152698,1.88135278712331,-1.52026490036975,-3.68288555191686,-0.623161835904074,0.982656613977685,0.163023280511203,1.18401060054671,0.323282204535497,2.04851553826787,-236.94257761179
2.16118467067578,3.47519607283914,-3.66950929586188,-0.966194863003826,-1.6210967743089,1.80272618141691,-0.62213158498388,-1.59046925597802,-0.34872848304104,-1.52995205420342,-2.77228678850425,-2.43556796297347,-0.242917380861355,0.338515318964196,1.52922457003349,0.0211000335394456,1.71521981897771,-234.952140972219
1.41339611851694,2.18640596047576,-1.85661665014372,0.808279379557224,-1.05312286417575,0.454240959227248,0.200797096033454,-2.47665183551158,2.51898289503646,-1.47108414305068,-2.05906039001136,-0.809761598067815,0.33666100214247,-0.146005464738244,0.0857311226045679,-0.0907561892615818,1.95963497781922,-236.411032461344
1.65658903945056,3.7089713491626,-4.82961130826503,0.990969541856793,-0.675481881009223,1.61833439921235,-1.05321669187241,-3.2693015012425,0.80189446172405,-2.55876696689949,-3.30614914131968,-1.20797460843226,1.62358782104537,1.11604476954098,0.695978690937966,1.01668024552619,2.09471033799099,-238.709906975632
1.48635998575707,2.44235808406597,-2.37995688371947,0.389684619275263,-1.00446347180578,1.88183237639514,-0.400413459562086,-2.70064975480237,1.30274226311151,-2.82382660607694,-3.65232156960995,-2.00835744034439,0.756931637355182,0.623162148511155,0.568967561468159,0.652713332393207,1.89369293799446,-236.693432429684
1.78088933360651,1.558487161631,-3.20652908546575,-0.709705207121199,-0.147747755372918,1.07137382823952,0.268102362081917,-2.07740855906387,1.31502621686837,-1.60980535116597,-1.25703523319169,-1.71659334065518,-1.15233545581508,0.436743954350345,0.452093396921997,1.44716298368578,1.93611282689803,-235.779618257148
1.32419914555143,-0.895417475240991,2.74740485328696,-1.29977184573098,-1.12388682318203,1.11184164458542,-0.218131951501623,-0.525068903846684,1.91703863866373,-0.598127290016713,-0.423888333610373,-1.62863941566051,-0.476794746245794,-0.0674338568665664,0.832040607466439,0.188838069702105,1.8619627046068,-240.645182380792
1.84868306552434,2.698074733859,-2.11217975521914,-1.06658752986386,-1.20189279579054,0.725555047870929,-0.108867931870671,-1.19925691531621,0.167023246256399,-1.4339160073794,-0.0444198630473464,0.101460501353353,-0.585466894744131,-1.12776801601922,0.792672412637882,-0.174936800991554,1.98364239647177,-240.007938516584
1.491420575303,2.54248574392466,-2.58857550541653,0.587228668182985,-1.22556463075245,0.65111950356233,0.0415643790833709,-1.27739046295615,1.77464506151023,-0.748726977402164,-1.85815267755465,-2.61944648287245,0.973250618414155,1.05744182668186,0.950419812406193,0.492339807346368,1.80922071224365,-237.96432213609
1.52520888112078,0.617617507456362,0.886807317407923,-1.55882948867909,-1.36374895439957,0.915135547995661,1.24096078479447,-1.09967450119519,2.14917868197672,-0.9495292961738,1.15639265248051,-0.544875253875603,-1.77017353005509,-0.875187251742114,-0.0106876929861466,1.06027587795851,2.01462312749819,-241.339672421953
1.75690274477799,2.31038081951114,-3.34585228595739,0.357285104398872,-1.89920613811449,0.224672990846472,-1.08830940167862,-1.72460784037157,0.629316004737569,-1.07075666428656,-3.49385018799745,-1.49672536840914,2.38521550225742,0.143156035386475,1.88251670516107,-0.0837103190718357,1.85368199746205,-239.323922442538
2.09448613767132,3.7456424073808,-3.93157893872571,0.137482953639677,-2.32603169991507,1.64647769364343,-1.2196914644141,-2.00860623910842,-0.153222751936789,-2.27493473584688,-2.69212405473286,-1.95814013681501,0.348277203463682,-0.608826241433279,2.00782938379461,-0.35400197170118,1.94016192824829,-235.987495376685
1.23589429896842,0.492237811926014,-0.17793945659648,-0.253965992480322,0.074709758356807,0.64316376525323,1.15165880008389,-1.33985119905715,2.15339628707684,-1.15529195616186,-1.14108930337962,-0.666468957293824,-0.618489198196008,0.552956957559953,-0.104637141241043,0.684756986524061,1.82896274896053,-237.778222963888
2.0516911695689,3.68201363393657,-3.06838231072436,-0.239287039021822,-1.7389830736377,0.700804771872348,-0.741612604912322,-1.67849905460739,1.61805671526405,-1.61742417437167,-2.52986565941793,-2.55489946116033,1.16069134671098,-1.14675671654478,1.42023265272203,-1.32000629023332,2.00866621600179,-238.241322737434
1.57737051907511,2.8730987296025,-2.75445363927754,-0.244648789225276,-0.565443277060732,2.37617318782667,-0.237636493957775,-2.60751791575523,-0.193722740687729,-1.83214369689352,-2.05410040391187,-1.11174548775611,-1.51266709356113,1.73132834555159,0.597663228777227,0.953923552659561,1.77454321466877,-237.922876286874
1.28817814129067,1.97330845940489,-2.62712122848547,0.675837295219769,0.243202392372575,1.36483137490175,-0.406801452090791,-0.789146554507183,1.0628500282974,-1.24234636008119,-3.11947141919583,-1.54905256349196,0.225533325366553,0.356056935474006,0.579995964530489,1.23487728662941,1.69564386022905,-238.896467026277
1.664775721269,2.31274281115015,-2.84234457940531,-0.718592923026856,-0.410372723638527,1.56328133815297,-0.437502788146105,-1.09875380801002,1.64719900486698,-1.13268037832834,-1.96430303481696,-0.837346316403547,0.0742578990947024,-0.288621977324806,-0.489198977463685,0.799135676532002,1.86657975735822,-235.147284683277
1.67796860941526,2.91349353810485,-2.9897937552481,1.18480532973184,-1.10552870314897,1.04329178267679,-0.756261014850754,-2.64073744594128,1.6210526198293,-1.5915617932638,-2.58184380261931,-1.24987757673676,0.995659755334126,-0.122669452457159,0.298353931452737,1.20806206383967,1.72253196059498,-234.370517384726
1.82821162658168,2.83604906738502,-2.7398747741032,-2.39962105352997,-1.37440824975591,0.976454180193558,0.777581575910035,-0.449385200468459,0.805164497060269,-0.604501630497257,-1.88319093068591,-1.24688818680663,-1.7226371988637,0.0353277436271902,1.31353204906088,-1.40279027888101,1.93211531131681,-239.709050077632
1.73484236632186,2.76249898352788,-3.6106053540822,0.264607361033449,-0.971019643031811,1.1590352569117,-0.894233034977544,-1.87405945339406,1.37727524196145,-1.01413567335397,-3.10012697385806,-0.897190029139492,2.03114245769834,-0.524322614995547,0.413023456748501,0.989626554660832,1.84612293464148,-235.348954028178
1.84015880383734,3.48787391000358,-3.88582539995483,-0.882203845980442,-1.44252520512319,0.909931537532167,0.0740643758056284,-1.7500688938924,0.473824453875534,-1.75296200337906,-2.64492267685576,-1.65827638767638,-1.24469059793386,0.450558593414735,2.12692783083323,-0.509063399438101,1.74331313563767,-235.383180847444
1.98047410309173,2.72129170059309,-3.04633356568414,-0.201056247376522,-1.89689581761817,0.756036296396344,-0.494979490844745,-1.40897123062419,0.745980590167557,-1.11873817365896,-2.17139717816975,-0.123131807217801,1.16628897787232,-1.44588421112698,0.997520454684434,0.0788166569347034,1.65073068774513,-236.120334438195
1.6904981459507,4.2974817748043,-4.58339702639261,-0.599776960022946,-1.34033592195463,1.16563977933209,-0.0442794368795481,-2.37847543840432,-0.421426706193828,-0.688942811220991,-2.84043995634932,-1.4785976009902,1.04619327059763,-0.437683631517671,2.17313913717749,-0.780806744989478,1.83566074455753,-235.195224258338
1.85874080921984,2.61914383565966,-4.96300738347888,-1.85505630923898,-1.15887066262305,0.59877197513938,0.565191922128335,-1.33767735179882,1.01458080345702,-1.04469366841088,-2.70917368890169,-1.75224682485008,1.88910230885934,0.143646574430477,1.04937629978897,0.296729030732482,1.95778482571907,-238.99737431314
1.77217251531188,1.8376092726757,-3.19845796584876,-2.15832904703476,-0.294118039624511,0.652890355983095,0.596727637037541,-0.952908166987583,0.769786562479884,-1.14318825529946,-2.40217210700982,-2.12273831360416,1.89804067509967,0.714726650969908,1.0593410656043,0.281508153779792,1.97345064328095,-238.250974179523
1.43048991239934,5.28251859046021,-3.8660400218573,-0.521441500002091,-2.54182070443982,0.406809877620123,1.03171287251787,-0.847809364754856,1.00463159708081,-1.27653946869693,-3.90282318917455,-2.38439951003824,1.04496737653172,0.696124523116974,0.229780522137102,0.986458518558177,1.93160368742261,-239.702342470087
1.46485015533402,4.6869118638608,-4.62795265750729,-0.876521536684491,-1.22901344940093,1.0984667567883,0.702162820465011,-2.25668681941741,1.48220984706893,-0.349272880351676,-4.64404469271967,-3.25078246960519,1.27583897736953,0.779209079751287,0.120497761754617,1.39968099435701,1.98434726709452,-242.315626791151
2.03220600313273,2.22908206881279,-2.42729547149064,1.27625892315177,-1.57646855207516,1.25587892715472,-1.57183249397592,-1.4772110072057,0.972565537902014,-2.36295685898627,-1.24946492676804,-1.74517801025564,0.265655206921957,-0.451439217105177,0.793782872111996,0.958376633943604,1.96686307580266,-237.866396986215
1.31563914184192,3.55879894452267,-3.55399852751553,-0.452520104994934,-0.609063878684672,1.20595278200089,1.16553367470312,-1.85751834951979,-0.086137065927242,-0.0778966936963584,-1.18000428209526,-0.925568857536083,0.348362398220247,0.360234521835537,1.00480849381544,-0.273407429677765,1.9248828841105,-240.001269088316
1.49254696234632,2.03160357210371,-2.60603293460293,-1.40487091642652,-0.0743571067142118,1.31111000646012,1.13138214190242,-1.63316507438735,1.6528429895357,-0.734959886101814,-2.56956339666366,-1.22869232403512,0.175120187500782,0.399377921737111,0.213274305403022,0.476481355891719,1.94875609451358,-237.384754506727
1.49771266291307,2.9608378885531,-2.4551377675981,-1.20919611127184,-0.422021140931,0.225164545733254,1.7070922276361,-1.45951566968438,1.25335561637009,-1.37671337950921,-0.960449686243908,-0.351016975822646,-1.11430048596606,0.947136389692618,0.322505369562651,1.21915418497883,1.83758729059929,-240.04697766866
1.47643711236843,0.440509799525907,0.350928984770516,0.231466982365725,-0.211321840605856,0.58654593539673,-0.582557228603413,-1.27966517151897,2.95429306405542,-1.74638899446275,0.441404208533738,-1.40931522928305,-0.0615033122774008,0.420059866935676,-1.0437047724199,1.54699765613839,1.88057992153996,-239.844244041174
2.00112813693901,0.0572100348780857,0.00761084605916706,0.935636070195172,-1.38357374290761,-0.0263425376105683,-0.344115875396213,-3.3499943102221,3.04215898456138,-1.4264173174187,0.525968283250306,-1.51058207859366,-3.1547388436805,-0.480732794940337,1.59635150403921,-0.00906712822374128,2.01052721358029,-244.920540442247
1.23661122293616,4.30324421704772,-3.82089889132356,-1.33123457522181,-1.08415204184098,1.40655132581687,0.341144524919047,0.599526256612411,0.00292359199232978,-0.630114435407615,-3.96442847671712,-1.23858817821852,0.0585326033020791,0.46591961661589,0.696807927846376,1.61714635007207,2.09635501034706,-242.700946866134
1.22689356005414,4.12118879768269,-3.24361218646586,0.475227881823152,-1.2944924746086,1.44023101745936,-0.477467278483378,-2.8591096128336,2.36568160760206,-0.222271136832062,-2.66146765044927,-1.09758228676928,1.20399125992195,0.596807089081668,0.440770258061902,-0.235208833446663,2.03559613065262,-240.092814469979
1.36679707185492,3.71058956062687,-5.17816871419205,1.16507047292762,-1.0955328190626,0.772001103955267,0.453173916313861,-3.0275124139546,1.4884645782576,-0.185844870234753,-4.3758554888984,-1.3444539670633,0.30878323293395,0.0790929045604317,0.312847641735515,0.707802350909335,2.05406377112867,-245.414675813272
2.23635903882776,-2.19999019409521,2.15489381202874,-1.06511385471307,-1.01880905991714,1.32030384898935,-0.300814617937872,-0.648151172794901,1.05242522843694,-2.37781346051885,1.76767337273426,-1.72933053611586,-2.13000467950067,-0.510398909105845,0.948530750279025,0.0405625617093617,1.88592411487291,-245.18612002259
1.01948833230406,3.56198917267253,-2.81237755158474,1.59858889406828,-0.396147271547196,0.38431863673664,-0.627337807755205,-2.32067673626758,2.58791276486596,-0.891117099164496,-2.34151275598823,-0.549706122244658,-0.356139288439086,0.658494144108787,-0.52850649180771,1.32814052540936,2.08664249159981,-243.930643280246
2.75023727629278,4.87097076519807,-3.81618881198159,0.210105102192309,-1.22626087048264,-1.20889395635159,-0.272916067252768,-1.85688769976644,3.65183996767767,-1.47093261768402,-1.32090096177404,-3.36457002893142,-2.22991820619875,-0.276335548986587,-0.173020814021792,0.690287448262082,2.00741794234163,-248.522795659857
1.70614760194413,-0.535194053550168,-0.945211535557143,0.727006349360822,-1.1150911285445,0.739230152178289,0.209855984527613,-2.13590801764676,1.72925145761766,-0.78190380665341,0.23147185625647,1.77743442853743,1.21863094305987,-1.06813589762303,-0.0793931152949557,0.942216727406672,2.2793390986765,-249.11039586594
1.99714096818747,-0.338895228712454,2.79395897308094,0.105098247901212,-3.75728095009221,-1.15805622034403,-0.300164795358313,-2.30992835639996,3.77248690723878,-1.13967939147801,1.80684387071706,-2.77717449565441,-1.5653641438534,-1.01591076682205,0.336660302074086,0.56221650312702,2.00302741475864,-246.114956836418
1.6306473708383,0.961186133951393,1.3939688200343,0.585875927375178,-2.59141890151119,-0.159688458770928,-0.606562902614329,-2.65519913967277,4.08250806541923,-1.0192452440595,1.0494652767659,-2.92593150550008,0.0106059798550641,-0.891352097982377,-0.137361618514199,0.24272012055093,1.89319391803832,-245.603442835987
1.89641296608145,-0.870680724512868,0.480464494367572,2.28464390957321,-1.19434840182133,0.00661266361104951,0.167466404321874,-3.14066403017905,1.97343325758397,-1.50997710925577,0.306067627688585,-2.19377114213914,0.760884199992165,-0.695746767482314,0.397971971117869,-0.273965168682725,2.14636941860052,-245.837052532334
1.39412471863804,0.199893559852611,0.812901750475109,0.956960410558146,-1.10597041885527,-0.0588230931184889,-0.461549353822928,-2.38059620825609,2.76181132442832,-2.02981125725398,0.510624628139928,-1.04371310970784,-2.03767430843628,-0.615603592098695,1.09459390876366,0.305944391758304,1.97451405581018,-237.906757824144
1.87238817478104,4.49220976507583,-4.43905774677417,-0.216174157198714,-1.1114802588842,1.50982028508548,0.24625311653422,-1.30729766066439,0.38005547092258,-1.68445774825819,-3.81478564005561,-2.33276551376954,-0.988354643720684,-0.138900429948338,0.636071155032045,1.05659029714912,1.86871071930863,-236.72932281392
1.57563137193533,3.69680651585434,-4.89107576138893,-0.824541315867169,0.169638363835807,3.08251915669003,-0.480898326377305,-2.27319947451261,-0.114263620144442,-0.9122958124565,-3.65389747324027,-0.60221910916586,3.58034847966935,0.161248179294092,0.971477522440871,0.626792720003689,1.85229661487752,-241.838737263185
1.95052102564256,3.96129092453372,-5.05466914334485,0.42725537140031,-0.104946398782524,0.651059606285648,0.939067181870356,-2.34815442661696,0.83273937104822,-1.53700700180352,-3.3997793839125,-2.48161807382141,-0.539864959889574,1.22182727348787,0.336795764353323,1.16596512761674,1.90623727940163,-238.296234082267
1.54259832136375,3.44240814354825,-2.41244729013692,0.10679756680413,-1.57443269763378,1.66918452012637,-0.840273213040905,-0.693166735260409,0.990051144224887,-2.08928235114451,-1.07268147123949,-0.444762194524546,0.70412431695161,-0.428750586792517,0.436716737535668,0.217374673742129,1.9300476329979,-238.210507129293
1.77800021451566,3.85712218761697,-4.26831317215577,-0.418765345258888,-1.12861640458792,0.793946282707866,-0.776918681212026,-1.0367405044717,1.48117356097319,-1.31008438727733,-2.4480584605799,-1.2746861279145,-0.677852235316309,0.145728144142365,0.23903977159144,1.16343790473291,1.92113640290939,-234.497441133117
1.62294075500629,0.515879700438689,-2.16847761565308,0.957820432262936,-1.27895364424108,0.693688927554145,-0.449598303927839,-3.15674152999082,0.364768982205655,-1.10648844026342,-2.53159594666791,-1.22260229237588,2.63178378779829,1.14090057533175,2.75994135241778,-0.230928140690928,1.9938006971878,-243.453760491047
1.97779460484571,3.02059665323731,-4.4082580031384,0.790366056297105,-0.798319205688789,3.27566952503937,-1.25140262141836,-3.7400735203834,0.0277550289365642,-2.21530679594494,-2.54817224770851,-3.01775926361566,1.12158263284463,0.868694053673747,1.37506036564904,-0.943491158994928,2.20016731312888,-243.561436271983
1.76182323687779,4.18743580644277,-3.21783259638797,-0.705562804822637,-1.78803130725708,-0.828489251930899,0.0332097358971759,-0.757946768263538,2.56709953701119,-1.39537166735333,-1.44703628132837,-0.285854750237087,-0.76481144921976,-0.174138474504222,0.308086384125081,0.673363832789812,1.6102005968547,-238.407302319444
2.1788902004008,1.95877630298409,-2.89202362042104,0.0699289735664019,0.39836145897682,-0.261979659075647,0.268807437818677,-1.59675004509273,2.29480202561262,-0.996268612918125,-0.453505393589191,-1.79776611616292,-0.507117596857666,-0.354166049187139,0.222205167679362,-0.26365972904585,1.82080296634033,-237.029785235442
1.63141336148068,2.44472035099033,-3.11733260402394,0.448141598404126,-0.370543888261608,1.09397371183675,-0.48646508478937,-3.05481692822264,1.36069771255846,-1.5279902566221,-0.138146190766266,-1.19390106460277,-1.69604363094753,-0.337138486360443,0.183060936267688,0.465402251149471,1.85401546232927,-237.975989448925
2.32455207339929,0.916268194717972,-0.0173990589268857,-0.432648887587087,-2.04539204902661,0.592334111987805,-0.369057549727843,-1.04983940078135,0.644504227687129,-1.80128007054511,-1.38406500957644,-2.5129280166468,0.00539429932842889,0.553138996285201,0.688377227533838,1.43960030143639,1.97398405696124,-238.301954282592
1.09067654119359,4.38396702765123,-4.08266627753839,0.112274469340965,-0.460109735104423,1.67210562579882,-0.067060767721767,-2.14788264796303,0.781292547279635,-1.28562550227299,-3.8883389420609,-0.993176926022119,0.581403988591471,-0.124035962926553,1.04863456156987,-0.186748020028208,1.8273416241815,-236.49083403698
1.73467136376114,0.737149054141814,-3.43708342171753,-0.125902631191882,1.28231664664177,1.76559994766917,0.671159533896766,-2.18642655009637,-0.106191004042963,-1.49957486563187,-3.11308698292647,-1.92965358693957,-0.266964699785905,0.276556171008645,0.949625478708678,-0.213571412120645,1.8646562238373,-238.9720849073
1.7610291915687,2.88948185306352,-1.10355355450346,-0.794121525037425,-2.45525054173381,1.13887967380263,-0.262922296012858,-2.51952607621254,0.738573425998627,-1.63763041714103,0.267345956633684,-0.769059340195619,1.55636947096281,-0.359996315471535,0.87740781514646,1.25495013098777,2.06132298434823,-240.005404229446
1.51866462726773,3.66540646269931,-5.06029448647751,-0.114975160548107,0.346660309720375,1.08033760553897,-0.269077783747529,-0.387628642439003,1.84107054102941,-1.07110218630721,-5.67556305608558,-2.25459571988485,-1.69172899930603,1.51221768469577,0.465952212273771,-0.455799384925294,1.91822135052948,-243.214412276565
1.81285316767136,5.86056308881653,-9.32087643793459,0.0834140403967238,0.233245175321338,1.70679953178519,-0.645192030786339,-2.72718455121515,1.15771146101579,-1.90300024714151,-2.21856778026122,-2.38864387542308,0.215932009803461,1.96900692451495,1.26582781611834,0.546420196867603,2.15815480101673,-247.149205908033
2.34648463050754,3.70406414793152,-4.12580141434046,1.63135208114912,-1.36672407935355,0.76247540656541,-0.302030063993021,-3.51208252293224,0.824391983311967,-1.51129914563101,-4.28914851926005,-2.47159997172,-0.729701811123123,1.05077829420707,0.827036137973467,0.0716344950781111,2.13414943817556,-242.321952727573
1.40115887345412,1.30135150350262,-1.96740808747562,-0.783695647797818,-0.953731862010832,1.2341618295524,-0.194644270564648,-1.0725807277436,2.25598562377595,-2.35584378822475,-0.00108380252464998,-1.1179869932202,-1.28721576508328,-0.0401582059346622,0.29247657803472,0.688158945515229,1.83109104319626,-240.407653274701
1.25664202458987,3.59530726365419,-2.99981022093345,0.903910776877027,-1.88063797401835,1.70388346117696,-0.723877504590003,-1.40133273678471,1.69854417388784,-0.135311331836819,-4.28026454908858,-2.49497808061944,-0.2354825834711,0.843729902856655,0.255594099670669,1.69958712946216,2.01051085978582,-242.721364753516
1.57764765698848,2.69589402586953,-3.20701201363949,-0.859231337168305,-0.784102144786935,0.659109227605182,0.905322749778614,-1.26773454889933,2.18235164968119,-1.71224590145675,-0.135868466089631,-1.45587285756482,0.111666961982648,0.253640482918875,0.272137855533911,0.353091302647843,1.79099513785565,-237.395999932295
1.59976101645817,0.762827139054558,-0.786377247182123,-0.103087125620061,-0.949581777508913,0.339255306415322,-0.234510690112828,-1.69482528909874,2.06939765088991,-0.377632859883127,0.0751731540366672,-1.98626765072977,-1.99171961932646,-0.137995856351895,1.10939640591696,0.170535106603156,1.95340900743004,-234.81896051916
