"mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
0.673924761276622,0.000884379465345959,0.0712539303332412,0.531919701320426,0.626471098334448,0.675040106235143,0.72176812370559,0.809330735714504,6491.42957160391,1.00018167046944
-0.250388314089348,0.00279592705838573,0.215751473655257,-0.688212974943483,-0.390762734301003,-0.244168814328394,-0.100863913147102,0.151740933633128,5954.6448930087,1.00051570871811
0.673924761276622,0.000884379465345959,0.0712539303332412,0.531919701320426,0.626471098334448,0.675040106235143,0.72176812370559,0.809330735714504,6491.42957160391,1.00018167046944
0.671747471588889,0.000871510248164944,0.070697964930151,0.531062530105048,0.624399367534295,0.672883490130154,0.719370553713205,0.806090267716315,6580.65053903289,1.00017950217747
0.669570181901155,0.00085913631470326,0.0701877582153483,0.528812957524112,0.622940670011493,0.670444570227785,0.716874993846849,0.803401229872181,6674.19036345867,1.00017774774394
0.667392892213422,0.00084727936919886,0.0697243147117874,0.527630026331137,0.621065804494302,0.668353354296905,0.714490054050279,0.800335080990362,6771.9734313803,1.00017643314179
0.665215602525688,0.000835961415451854,0.0693085724962029,0.526736345615353,0.619114538902896,0.666197292833691,0.711669911499091,0.797531857564075,6873.87203223335,1.00017558195665
0.663038312837955,0.00082520463751456,0.0689413945434476,0.525814364143448,0.617062825964251,0.664101048183838,0.7092943720345,0.795104788804368,6979.70083389325,1.00017521487473
0.660861023150221,0.000815031262427363,0.0686235604033342,0.524509359466714,0.615296324169143,0.662015954698654,0.707065342360627,0.791806638464052,7089.21191639304,1.0001753491959
0.658683733462488,0.000805477117678428,0.0683557583819072,0.522006335525858,0.613175157817392,0.659966457248572,0.70497506163597,0.789301491257754,7201.84545163981,1.00017599838917
0.656506443774755,0.000796737369120987,0.0681385783987466,0.520414272542003,0.611232567289032,0.657579695293648,0.702859143669353,0.78712740774028,7314.01358247342,1.0001771717082
0.654329154087021,0.000788650071259379,0.0679725056853097,0.518382819768433,0.609165500236609,0.655246313347377,0.700422563524528,0.784496575158428,7428.44420340937,1.000178873883
0.652151864399288,0.000781235497930027,0.0678579154762187,0.516677270977924,0.606771464670015,0.653149127802127,0.69778325388135,0.781890272494847,7544.61515494168,1.00018110490198
0.649974574711554,0.00077451298159848,0.0677950688259602,0.514101941786446,0.604557543828138,0.650998517775823,0.695648666443919,0.778920843851473,7661.94110232199,1.00018385989554
0.647797285023821,0.000768500696229323,0.0677841096582125,0.512234442262495,0.6024225644612,0.648973268917858,0.693103008162808,0.776458215933344,7779.77902178111,1.00018712912823
0.645619995336087,0.000763215439257929,0.0678250631249049,0.510033780492931,0.600429272717379,0.646777940304347,0.690991493760933,0.773857937263807,7897.43606724925,1.00019089810254
0.643442705648354,0.000758672417898385,0.067917835318412,0.508071252428346,0.597971678078782,0.644293724902212,0.688873770842914,0.771654294647503,8014.17978123496,1.00019514777224
0.64126541596062,0.000754885045449674,0.0680622143445348,0.505300885546686,0.595945086316781,0.642069358645947,0.687160991217821,0.770471803299658,8129.25047234622,1.00019985485891
0.639088126272887,0.000751864753459984,0.0682578727278013,0.502677190677538,0.593554787972314,0.63982275377128,0.685204588517968,0.768618029522125,8241.8754332619,1.00020499226054
0.636910836585153,0.000749620825533724,0.0685043710858577,0.499769380002245,0.590999783131243,0.637411659786098,0.683536158616149,0.767257413605409,8351.28452970449,1.00021052953786
0.63473354689742,0.000748160258191745,0.0688011629779173,0.496960893258388,0.588461703359591,0.635239830979467,0.681523623772721,0.766113752682369,8456.72656745907,1.00021643346069
0.632556257209686,0.000747487653518516,0.0691476008047989,0.494612457067286,0.586089120272982,0.633157672424411,0.679732602138473,0.764907556914203,8557.48575472809,1.00022266859535
0.630378967521953,0.000747605147372036,0.0695429426161028,0.491486907938309,0.583608201723765,0.631264034630138,0.677933797171367,0.764448137369032,8652.8975327497,1.00022919791297
0.62820167783422,0.000748512375739937,0.069986359664253,0.489452837539825,0.58107163121364,0.629112786994833,0.676303758978106,0.763140912645144,8742.36305606521,1.00023598339924
0.626024388146486,0.000750206480467789,0.0704769445358029,0.487201212527959,0.578498844434385,0.627108557616832,0.674471277496038,0.761278614147024,8825.36166690215,1.00024298664737
0.623847098458753,0.000752682154148381,0.0710137196874798,0.484117826300199,0.576067635018098,0.624845378849057,0.672680878705604,0.760467780985876,8901.46082146961,1.00025016941806
0.621669808771019,0.000755931722537607,0.0715956462175049,0.480730786129391,0.57339344627456,0.622585158311155,0.670811894877305,0.759773481391233,8970.32307935105,1.00025749415324
0.619492519083286,0.000759945261545433,0.0722216327110732,0.477457839254252,0.570967214726495,0.620440564524079,0.669380701587323,0.758739293162796,9031.70994597501,1.00026492443323
0.617315229395552,0.000764710744720846,0.0728905440115866,0.473991418333669,0.568297681564897,0.618344452300718,0.667814159594372,0.757796527038881,9085.48254523268,1.00027242537028
0.615137939707819,0.000770214216270749,0.0736012097852868,0.470478674008711,0.56561485569592,0.615947628105218,0.666081144848472,0.757236562344757,9131.59927748502,1.00027996393456
0.612960650020085,0.000776439984063819,0.0743524327652525,0.466438583867373,0.56283751935366,0.613638708339464,0.664244468709348,0.756358227608891,9170.11077237588,1.0002875092116
0.610783360332352,0.000783370826785361,0.0751429965802925,0.462530486850696,0.560205181847882,0.611594935054435,0.662493702555264,0.755436974131918,9201.1525648297,1.00029503259267
0.608606070644618,0.000790988209417285,0.0759716730941288,0.458719409398358,0.557610552605778,0.609244034043456,0.660998092123197,0.754700373105919,9224.93600000572,1.00030250790172
0.606428780956885,0.000799272501487149,0.0768372291996356,0.45452468606805,0.554817842594225,0.607375470859884,0.659484476918337,0.753698614127146,9241.73790747491,1.00030991146402
0.604251491269151,0.000808203193014752,0.0777384330311228,0.450371235072289,0.551967585419256,0.60503511806162,0.657882440422016,0.75362581925431,9251.88957960799,1.00031722212281
0.602074201581418,0.000817759103728325,0.0786740595742476,0.445141284534956,0.549140208331212,0.602937372155069,0.656534063330269,0.753332398123133,9255.76555061526,1.00032442121092
0.599896911893685,0.000827918581866634,0.0796428956677932,0.440877643889915,0.546471387244465,0.600994108698555,0.654888259645643,0.752998923365621,9253.77260938186,1.00033149248463
0.597719622205951,0.000838659689672347,0.0806437444040801,0.436747112903225,0.543635203011185,0.59878387018098,0.653390534120955,0.752691776292272,9246.33940041694,1.0003384220269
0.595542332518218,0.000849960373467237,0.0816754289451304,0.43199112404674,0.541022431289991,0.596438040727342,0.651815356714996,0.751997695974049,9233.9068816394,1.00034519812677
0.593365042830484,0.000861798616941596,0.0827367957799452,0.427431859601307,0.537959086080667,0.594136102282945,0.650546160072161,0.751803753033597,9216.91982285043,1.00035181114137
0.591187753142751,0.000874152576959588,0.0838267174544878,0.423089768818504,0.534800384595436,0.591971263837272,0.649204626131052,0.751724492561442,9195.8194503513,1.00035825334614
0.589010463455017,0.000887000701760909,0.0849440948103961,0.418068198421763,0.531836635231166,0.589668948473952,0.647867993043966,0.751672582766337,9171.0372751214,1.0003645187783
0.586833173767284,0.000900321831917505,0.086087858771266,0.41323375895441,0.528382055950346,0.587625608240164,0.646500923865315,0.751603098284161,9142.99008638626,1.00037060307774
0.58465588407955,0.000914095284781268,0.0872569717167985,0.409175556868145,0.525547033716034,0.585508982823797,0.645182696411446,0.751474679116588,9112.07604987707,1.00037650332892
0.582478594391817,0.000928300923438936,0.0884504284854052,0.404915424147732,0.522428070544739,0.583703713902424,0.643795654708557,0.75117895640592,9078.67182008045,1.00038221790652
0.580301304704083,0.000942919211382856,0.089667257045246,0.399826999749901,0.51969479619328,0.581685444920649,0.642439278604766,0.751228460758416,9043.13055698777,1.00038774632715
0.57812401501635,0.000957931254222208,0.0909065188723314,0.395295828527712,0.516738089741992,0.579176089098681,0.640931009537357,0.751044859048021,9005.78072852751,1.00039308910856
0.575946725328616,0.000973318829810992,0.0921673090724347,0.389959753372861,0.513715904155081,0.577043518836524,0.639634074835744,0.751211320421902,8966.92557809192,1.00039824763771
0.573769435640883,0.000989064408169453,0.0934487562813049,0.38516952831228,0.510621416538448,0.575068651373255,0.638174043849393,0.752033287109958,8926.84314046517,1.00040322404824
0.57159214595315,0.00100515116253617,0.0947500223751562,0.38002507461724,0.507651797343394,0.573163673227413,0.636876281971469,0.752165884686178,8885.7866973242,1.00040802110774
0.569414856265416,0.00102156297281977,0.0960703020207772,0.374951579676487,0.504497254730633,0.571113932153793,0.635495407072157,0.752534304941571,8843.98557384526,1.00041264211503
0.567237566577683,0.0010382844226311,0.097408822091918,0.370022321382154,0.501438188555054,0.568826490631967,0.634182805050856,0.752774763355391,8801.64618963062,1.00041709080711
0.565060276889949,0.0010553007909765,0.0987648409759636,0.365604050892295,0.498296394923994,0.566793810592158,0.633162863046937,0.752905734314596,8758.95328924397,1.00042137127561
0.562882987202216,0.00107259803958695,0.10013764779233,0.359785524426384,0.495044771550612,0.564775096404631,0.632081118265673,0.753001640842326,8716.07128945539,1.00042548789232
0.560705697514482,0.00109016279675076,0.101526561541573,0.35400838297612,0.491952543988456,0.562651371554522,0.630881681369973,0.753368310774613,8673.14569138024,1.00042944524317
0.558528407826749,0.00110798233841294,0.102930930201907,0.348783966942106,0.488641461871801,0.560681315958115,0.629722746733233,0.753765155768802,8630.30451577936,1.00043324807016
